serve_number,close_to_side_line,close_to_center_line,dist_ball_bounce_y_returner_y,ball_bounce_y,ball_bounce_x,ball_net_z,dist_ball_bounce_x_returner_x,receiver_y,ball_bounce_angle
0.0,0.0,0.0,0.015277665395355466,-0.011732401397903214,-0.08430355841101012,0.04425447320457149,0.10029390682853244,-0.009013007408418816,0.06024816201755279
0.0,0.0,0.0,-0.06352292453858444,-0.006490264603095375,-0.061311678844369055,0.10621073569097386,-0.1549316321903471,0.007237718070397081,0.016155931714204153
0.0,0.0,0.0,0.04181255792413152,0.013979031452820867,-0.09503310220877204,0.08850894640914486,-0.14520162630399558,0.0005462428732375124,-0.06361398112467853
0.0,0.0,0.0,0.1584052675202673,0.0012481278082875358,0.026057463508859513,-0.026552683922744347,-0.007484619912576956,-0.02621965791540066,-0.07438460226748123
0.0,0.0,0.0,0.09649051828645683,0.014228657014478282,-0.09656589417988393,0.1327634196137184,0.08008543306457472,0.02417124714075991,0.012790112607078297
0.0,0.0,0.0,-0.15599300456310594,0.07588617074388418,-0.06284447081548095,-0.02655268392274457,0.030686941641566712,0.0,0.3110016854984282
0.0,0.0,1.0,-0.09166599237213469,-0.19196205691462803,-0.36480448912400854,-0.1858687874592032,-0.028441555667793272,-0.12058311426718105,-0.2827288049985712
0.0,0.0,0.0,-0.23559768214943344,-0.06290564153769346,0.12722173360207112,0.5487554677366963,-0.0651161932394182,0.005598989450684599,-0.27263134767719377
0.0,0.0,0.0,-0.26213257467820883,0.029955067398901643,-0.4245833759972726,0.4071411534820644,-0.05314080137929744,0.06090608036598266,-0.26186072653439085
0.0,0.0,0.0,-0.07719241462916582,0.014977533699450832,0.022991879566639284,0.05310536784548692,-0.0037423099562892137,0.02130347205626304,-0.15718375230277726
0.0,0.0,0.0,0.1463439527344601,0.008986520219670488,0.03218863139329482,-0.08850894640914486,-0.13172931046135755,-0.019937864873169064,0.04779463132118744
0.0,0.0,0.0,0.051461609752776916,-0.014228657014478285,0.1379512773998353,-0.035403578563657945,-0.23651398923743905,0.14079410057696906,-0.1379985833921598
0.0,0.0,0.0,-0.06191474923381013,0.015726410384423364,-0.10269706206432222,0.02655268392274246,-0.16466163807669595,0.0191185005633131,-0.09054053398168516
0.0,0.0,0.0,0.1994137377920111,-0.010733899151273093,0.11649218980430631,-0.21242147138194767,-0.2567224630013955,0.02799494725342251,-0.034331354892683796
0.0,0.0,0.0,0.13910716386297628,0.198202695956066,-0.006131167884437794,0.02655268392274246,-0.07484619912577173,-0.027175582943566257,-0.13665225574931017
0.0,0.0,0.0,-0.01608175304774284,-0.05441837244133799,-0.4399112957083666,0.061956262486400404,0.21480859149096343,0.0,0.04005324737479754
0.0,0.0,0.0,-0.0064327012190976696,0.021467798302546193,-0.1440824452842726,0.035403578563656835,-0.109275450723628,-0.02949711515482574,-0.1120817762672901
0.0,0.0,1.0,2.6012235554724086,0.1620069895157264,-0.11036102191986785,2.088811135255818,0.555358797513223,0.5304018299136253,0.7700994117103921
0.0,0.0,0.0,0.007236788871484601,0.00399400898652022,0.32035352196184164,-0.07965805176822949,-0.04715310544923634,0.0009559250281655496,0.2517632692130138
0.0,0.0,0.0,0.0064327012190972255,-0.055916125811283135,-0.004598375913328567,-0.1327634196137163,0.057631573326842434,-0.06718787340821408,0.08549180532099643
0.0,0.0,0.0,0.4124969656746045,0.022216674987518725,-0.9503310220877594,1.327634196137172,-0.24624399512378736,-0.057901744563176316,-0.14641313115997479
0.0,0.0,0.0,-0.0643270121909707,-0.01672491263105358,-0.24984509129081545,0.35403578563657945,0.2387593752112097,0.08999351336588046,-0.053853105714013694
0.0,0.0,0.0,0.13910716386297572,0.02596105841238143,0.20386133215753466,0.05310536784548692,-0.08307928102960593,0.037827318971697804,0.2608509808022528
0.0,0.0,0.0,-0.007236788871484157,0.05416874687968043,0.010729543797764474,-0.05310536784548692,-0.03068694164156649,0.02840462940835073,-0.0006731638214254043
0.0,0.0,0.0,-0.0184940160049043,0.06989515726410378,0.029123047451076578,-0.0619562624864024,-0.0516438773967815,-0.042197261957597924,-0.053516523803301186
0.0,0.0,0.0,-0.12222132316284551,-0.03844233649525719,-0.07050843067102602,-0.07080715712731589,-0.06885850319571007,-0.0002731214366188395,-0.20497838362396403
0.0,0.0,0.0,-0.014473577742968313,0.049675486769845234,-0.013795127739983926,0.061956262486400425,0.15568009418160433,0.029633675873135035,-0.2234903887131563
0.0,0.0,0.0,-0.028143067833549473,-0.0012481278082876468,0.058246094902151824,-0.16816699817737427,-0.017963087790185794,-0.005462428732375013,-0.11376468582085342
0.0,0.0,0.0,-0.007236788871484157,-0.13404892661008483,-0.1961973723019871,-0.04425447320457143,0.04116540951917402,0.09641186712642114,-0.044765394124774094
0.0,0.0,0.0,-0.17931154648233316,-0.24238642036944577,0.3341486497018238,0.36288668027749305,0.06212234527439031,-0.16305349766139768,0.04611172176762428
0.0,0.0,0.0,0.28786337955459773,-0.0199700449326011,-0.0613116788443715,-0.35403578563657945,-0.326329428188364,-0.05981359461950775,-0.08683813296384679
0.0,0.0,0.0,0.05709022331948732,0.020469296055916075,-0.08430355841101189,-0.2655268392274347,-0.22304167339479974,0.020893789901334947,-0.08279915003529603
0.0,0.0,0.0,0.14071533916775003,-0.025961058412381277,0.11189381389097619,0.04425447320457343,-0.08981543895092492,0.00969581099996586,0.02961920814270779
0.0,0.0,0.0,0.02814306783355014,-0.017723414877683474,-0.04751655110438868,0.017701789281828972,-0.1347231584263895,-0.004916185859137626,0.32547470765906916
0.0,0.0,0.0,-0.22032001675407686,-0.009735396904642979,0.39546032854619284,0.08850894640914486,0.3412986680135167,0.03209176880270388,-0.005048728660688839
0.0,0.0,0.0,0.07478015167200436,0.09935097353969047,-0.047516551104386906,-0.1239125249728028,0.05912849730935843,-0.01952818271824113,-0.07068220124964308
0.0,0.0,0.0,0.3706844077504734,-0.04068896655017473,0.06744284672880929,0.5930099409412697,0.12424469054878062,-0.08521388822505208,0.008077965857102342
0.0,0.0,0.0,-0.02733898018116343,0.0029955067398903523,-0.21305808398418868,-0.017701789281828972,0.11601160864494497,-0.003004335802806346,-0.13395960046360866
0.0,0.0,0.0,0.10051095654839282,-0.015976035946080873,-0.036787007306624986,-0.15931610353646075,-0.20433012361335673,-0.025809975760472503,-0.13160352708862066
0.0,0.0,0.0,0.1801156341347201,-0.07164253619570643,-0.09656589417988579,-0.035403578563657945,-0.004490771947546447,-0.0086033252534908,0.015819349803491756
0.0,0.0,0.0,0.0627188368861975,0.06315526709935099,-0.09963147812210416,-0.035403578563657945,-0.03293232761534107,0.02389812570414107,0.03567768253553394
0.0,0.0,0.0,0.00804087652387131,0.023714428357463735,-0.004598375913328567,0.061956262486402514,-0.1160116086449463,0.011607661056296958,-0.022550988017743245
0.0,0.0,0.0,0.08764555411019881,-0.014478282576135593,-0.16400874090869522,-0.0619562624864024,-0.06586465523067811,-0.031818647366085195,-0.0841454776781462
0.0,0.0,0.0,0.0024122629571614596,-0.027458811782326675,-0.0797051824976851,-0.08850894640914486,0.007484619912576984,-0.03263801167594149,0.029619208142707187
0.0,-1.0,0.0,-0.1833319847442687,-0.055916125811283135,-0.16247594893758377,0.5222027838139557,0.39144562142778355,0.0005462428732375124,0.0
0.0,0.0,0.0,-0.1077477454198772,0.02596105841238143,-0.07970518249768155,0.035403578563657945,-0.12125084258375007,0.03250145095763213,-0.04712146749976198
0.0,0.0,0.0,-0.024122629571614596,0.0012481278082875358,0.05364771898882559,0.1239125249728028,-0.08457620501212118,0.0047796251408282545,0.07505776608890669
0.0,0.0,0.0,0.12945811203432966,0.2236645032451322,-0.010729543797763696,-0.017701789281828972,-0.012723853851381417,0.0028677750844969315,-0.15684717039206486
0.0,0.0,0.0,0.09166599237213413,0.011482775836245643,0.06131167884437261,0.07080715712731595,-0.17364318197178952,-0.009286128845037656,-0.1908419433740356
0.0,0.0,0.0,0.13589081325342722,0.07413879181228133,0.22225483581084537,0.1239125249728028,-0.4273717970081538,0.06363729473217039,-0.6654224374787803
0.0,0.0,0.0,0.055482048014712904,-0.004742885671492836,-0.21459087595529924,0.09735984105006035,0.25896784897516734,0.0068280359154689885,-0.09525268073166132
0.0,0.0,0.0,-0.05789431097187436,0.03919121318022965,-0.018393503653312104,0.16816699817737624,0.16316471409418135,0.03127240449284774,-0.11342810391014102
0.0,0.0,0.0,0.05789431097187481,0.13205192211682476,0.03985259124884122,-0.070807157127314,0.14220777833896636,0.06240824826738567,-0.18074448605265836
0.0,0.0,0.0,0.03537985670503474,-0.007738392411382966,-0.246779507348594,-0.34518489099566607,-0.16990087201550103,0.001775289338021846,0.049140958964037695
0.0,0.0,0.0,-0.11552287298145925,0.0529206190713929,0.2375827555219393,-0.2478250499456056,0.1495424602428317,-0.0014107401596697988,0.048131213231899866
0.0,0.0,0.0,-0.12302541081523266,0.03320019970044896,0.2850993066263266,0.11506163033188943,-0.14520162630399824,-0.0027312143661876176,0.10333064658876367
0.0,0.0,0.0,-0.2106709649254317,0.09236145781328009,0.056713302931042264,-0.6107117302230987,-0.13247777245261483,0.014748557577412877,0.0
0.0,0.0,0.0,0.08764555411019903,0.0871193210184723,0.11802498177541665,0.02655268392274246,0.07334927514325507,0.032774572394250634,-0.06125790774968998
0.0,0.0,0.0,0.06834745045290713,0.027458811782326453,-0.035254215335513095,-0.04425447320457132,-0.09954544483727523,0.0034140179577344387,-0.08751129678527197
0.0,0.0,0.0,0.24685490928285292,-0.020968547179231148,-0.10269706206431906,0.10621073569097383,-0.21555705348222076,-0.053395240858966964,-0.07707725755318162
0.0,0.0,0.0,-0.1616216181298159,-0.00199700449326011,-0.09963147812210238,-0.2832286285092636,0.23875937521121232,-0.028541190126660072,-0.10467697423161387
0.0,0.0,0.0,-0.10131504420077975,-0.006240639041438012,-0.14714802922649106,-0.05310536784548692,0.07858850908205883,-0.020620668464715997,-0.08448205958885921
0.0,0.0,0.0,0.34414951522169757,0.056165751372940595,-0.052114927017719026,0.017701789281828972,-0.017214625798927186,-0.027721825816803936,-0.22248064298101844
0.0,0.0,0.0,-0.1447357774296858,0.014478282576135815,-0.05058213504660691,0.0,-0.017214625798927186,0.03250145095763203,-0.07573092991033142
0.0,0.0,0.0,0.3562108300075042,0.05641537693459808,0.026057463508858403,0.06195626248640029,-0.13622008240890404,-0.029633675873135146,-0.07068220124964253
0.0,0.0,0.0,-0.08925372941497267,-0.05416874687968047,-0.11495939783319653,0.07080715712731589,-0.07933697107331672,-0.014475436140794273,0.09121369780311073
0.0,0.0,0.0,-0.06432701219097203,0.026709935097354087,-0.18240224456200438,0.14161431425463178,-0.16690702405047184,-0.09709467071796785,0.014136440249928661
0.0,0.0,0.0,-0.12382949846761981,-0.051922116824762776,-0.14714802922649284,0.09735984105006035,-0.08233081903834798,-0.007374278788706459,0.06933587360679239
0.0,0.0,0.0,-0.0032163506095486127,0.08637044433349961,0.050582135046605525,-0.053105367845486945,0.09505467288973135,-0.049161858591376235,-0.16357880860631646
0.0,0.0,0.0,-0.009649051828645616,0.03619570644033948,-0.035254215335513095,0.1239125249728028,0.005239233938805099,0.021440032774572404,-0.09659900837451207
0.0,0.0,0.0,0.21951592910168993,-0.06814777833250107,0.22685321172417344,0.1947196821001187,0.1107723747061411,0.0,-0.041736156928360746
0.0,0.0,0.0,-0.09488234298168274,-0.03569645531702448,0.012262335768877364,-0.06195626248640043,0.2080724335696445,-0.035642347478747616,-0.02457047948201882
0.0,0.0,0.0,-0.14312760212491105,-0.033200199700449406,0.22532041975306605,-0.28322862850926356,-0.09879698284601651,-0.042470383394216604,-0.10198431894591348
0.0,0.0,0.0,-0.010453139481033213,0.04792810783824264,0.055180510959933926,-0.10621073569097383,-0.04565618146672308,0.024444368577378695,-0.06967245551750473
0.0,0.0,0.0,-0.03779211966219598,-0.014727908137793233,0.2191892518686256,-0.18586878745920532,0.21555705348221998,-0.01747977194360044,-0.028946044321281894
0.0,0.0,0.0,-0.07397606401961743,-0.11258112830753864,-0.0061311678844364614,-0.07080715712731589,0.058380035318101126,-0.02007442559147854,0.0521701961604506
0.0,0.0,0.0,0.08603737880542417,-0.03195207189216187,-0.024524671537751175,-0.07965805176823137,-0.09430621089847135,-0.032091768802703875,-0.03769717399980954
0.0,0.0,0.0,0.03698803200980838,-0.02196704942586121,-0.013795127739982704,-0.07080715712731589,-0.06811004120445197,-0.018299136253456694,0.036687428267671685
0.0,0.0,0.0,0.2388140327589814,0.01323015476784821,-0.0015327919711084492,0.04425447320457354,-0.035926175580368924,-0.0333208152674882,0.15247160555280137
0.0,0.0,0.0,0.15760117986788025,-0.019470793809286072,-0.02605746350885685,-0.03540357856365795,-0.04415925748420457,0.016114164760506686,-0.07135536507106788
0.0,0.0,0.0,0.11337635898658727,-0.10259610584123813,0.007663959855546243,-0.20357057674103207,0.07260081315199773,0.051893072957563846,0.06967245551750531
0.0,0.0,0.0,-0.049049346795615456,0.03669495756365437,0.09656589417988592,0.0,0.05613464934432777,0.011744221774606572,-0.15651058848135196
0.0,0.0,0.0,-0.019298103657291232,-0.013979031452820766,0.27436976282855596,-0.2655268392274346,-0.3278263521708773,-0.01092485746475022,-0.1137646858208533
0.0,0.0,0.0,-0.4068683521078946,-0.04418372441337981,0.8154453286301386,-0.6903697819913299,0.47377644046613154,0.04492847632378544,0.025580225214156593
0.0,0.0,0.0,-0.17529110822039717,-0.0014977533699450651,-0.11036102191986852,0.0,-0.2634586209227152,0.028950872281588214,0.16155931714204086
0.0,0.0,0.0,0.18333198474426848,0.007488766849725326,0.012262335768873811,-0.12391252497280282,-0.18636703582317093,-0.0270390222252569,0.036687428267671796
0.0,0.0,0.0,0.04744117149084115,-0.06839740389415871,0.10882822994875951,-0.07080715712731589,-0.017963087790185794,0.008330203816872106,0.042409320749786095
0.0,0.0,0.0,-0.005628613566710072,-0.027958062905641512,0.0015327919711065618,0.0,0.07933697107331744,-0.07087501280256736,0.14708629498139936
0.0,0.0,0.0,0.06915153810529429,0.023215177234148898,-0.18086945259089593,0.04425447320457343,0.1489439362602834,0.02444436857737864,-0.07606751182104388
0.0,0.0,0.0,0.1358908132534269,-0.05866200698951573,-0.1210905657176351,0.0,0.04490771947546181,-0.009013007408418997,-0.22921228119527015
0.0,0.0,0.0,0.161621618129816,-0.023964053919121264,0.058246094902154155,0.19471968210011872,-0.09954544483727513,0.014338875422484798,-0.04510197603548649
0.0,0.0,0.0,0.12061314785807142,-0.04118821767348975,0.09196751826655641,-0.02655268392274235,-0.002993847965029217,-0.0020484107746406854,-0.09356977117809873
0.0,0.0,0.0,0.07719241462916582,-0.02621068397403893,0.04291817519105834,0.07965805176822938,-0.03143540363282371,-0.027448704380185096,-0.047794631321186776
0.0,0.0,0.0,0.1736829329156231,0.05516724912631052,-0.1670743248509119,0.0,0.1272385385138124,0.0006828035915467101,-0.0249070613927318
0.0,0.0,0.0,0.15116847864878258,0.09311033449825262,-0.055180510959939255,-0.15931610353646075,0.08307928102960593,0.025263732887235157,-0.00673163821425149
0.0,0.0,0.0,0.1551889169107188,0.03819271093359959,-0.20386133215753333,-0.18586878745920532,0.10328775479356556,-0.005462428732375235,-0.0521701961604506
0.0,0.0,0.0,0.09970686889600588,-0.039440838741887176,0.19313178835976885,-0.0796580517682294,0.03368078960659837,-0.03851012256324471,-0.014473022160640947
0.0,0.0,0.0,0.03216350609548568,-0.011482775836245684,-0.05977888687326072,0.035403578563657945,-0.059876959300617205,0.05954047318288893,-0.09188686162453552
0.0,0.0,0.0,0.1286540243819423,-0.017973040439340986,0.09963147812210404,0.04425447320457243,0.0014969239825145947,0.012017343211225162,-0.14338389396356122
0.0,0.0,0.0,0.10131504420078019,0.03544682975536695,-0.5318788139749205,-0.3186322070729215,-0.33680789606597017,0.03659827250691333,0.1834371413383587
0.0,0.0,0.0,-0.16403388108697703,0.032950574138791815,0.2682385949441243,-0.02655268392274235,-0.0052392339388050435,-0.009832371718275182,-0.028609462410569497
0.0,0.0,0.0,0.004824525914323141,0.0601597603594608,0.10882822994875874,-0.05310536784548692,0.07784004709080153,0.03209176880270389,-0.04678488558904914
0.0,0.0,0.0,0.09327416767690866,-0.08287568647029453,-0.15174640513981935,0.16816699817737624,0.03817156155414347,-0.0611792018026015,-0.024233897571306437
0.0,1.0,0.0,0.3473658658312463,0.06689965052421365,-0.13795127739983526,0.309781312432006,-0.23651398923743908,-0.02239595780273805,0.0
0.0,0.0,0.0,-0.13106628733910397,0.004243634548177777,0.18393503653311416,0.0708071571273159,0.0868215909858944,0.024580929295688045,-0.08246256812458297
0.0,0.0,0.0,0.11016000837703865,-0.007988017973040495,-0.021459087595530946,0.05310536784548692,0.04939849142300945,-0.023078761394284997,0.13631567383859663
0.0,0.0,0.0,-0.14473577742968602,-0.03644533200199718,0.1594103649953656,-0.11506163033188932,-0.09879698284601918,0.004643064422518828,0.1995930730525622
0.0,0.0,0.0,0.04663708383845444,0.02246630054917631,0.14714802922649134,0.0973598410500584,0.1332262344438735,0.004369942985900113,0.09256002544596031
0.0,0.0,0.0,0.09247008002452173,-0.001997004493260013,-0.038319799277733324,-0.0619562624864024,-0.11451468466242909,0.014611996859103416,-0.07472118417819368
0.0,0.0,0.0,-0.16081753047742897,-0.009735396904643048,0.1210905657176331,0.15046520889554726,0.09879698284601712,-0.032638011675941395,0.061594489660403484
0.0,0.0,0.0,-0.09407825532929581,-0.02546180728906633,-0.018393503653312104,-0.15046520889554726,0.06586465523067675,0.05394148373220442,0.042409320749785484
0.0,0.0,0.0,0.07558423932439129,0.006739890164752738,-0.17013990879313212,-0.1239125249728028,-0.10852698873236802,-0.06322761257724216,0.09828191792807472
0.0,0.0,0.0,0.05869839862426174,-0.04118821767348946,-0.02912304745107619,0.05310536784548693,0.0351777135891142,0.02075722918302536,-0.013799858339216098
0.0,0.0,0.0,0.1182008849009103,-0.01248127808287558,-0.20539412412864455,0.18586878745920332,-0.07260081315199648,0.13341982178826262,0.05048728660688784
0.0,0.0,0.0,-0.11659270959613588,0.01922116824762856,-0.0015327919711083382,0.0,0.02245385973772951,-0.009286128845037739,0.15078869599923816
0.0,0.0,0.0,-0.05226569740516496,0.018472291562656017,0.09503310220877459,0.07965805176822943,0.18412164984939638,0.0012290464647843335,-0.08751129678527203
0.0,0.0,0.0,0.18574424770143033,0.33699450823764354,-0.06284447081548095,-0.637264414145843,-1.3412438883338198,-0.11457444266156847,-0.4702049292654813
0.0,0.0,0.0,-0.0932741676769091,-0.05416874687968054,0.05824609490215238,0.07080715712731589,-0.0568831113355866,-0.04547471919702295,-0.12924745371363272
0.0,0.0,0.0,-0.04985343444800283,0.0032451323015476596,-0.004598375913326791,-0.07965805176823137,-0.1452016263039968,-0.0465672049434981,0.3527378424267889
0.0,0.0,1.0,-0.16055178151513916,-0.05242136794807788,0.531878813974922,-0.45139562668663785,0.2932471625643125,-0.0014107401596697988,-0.2534461787665765
0.0,0.0,0.0,-0.026534892528775833,0.0436844732900649,0.00766395985554702,0.07965805176822943,-0.21929936343851064,0.028404629408350646,-0.30763586639130236
0.0,0.0,0.0,-0.08442920350064975,-0.007488766849725326,0.01992629562442083,-0.017701789281828972,-0.004490771947546435,0.01024205387320333,-0.20699787508823964
0.0,0.0,0.0,-0.029751243138324,0.07488766849725426,-0.16400874090869166,0.04425447320457354,-0.1526862462165739,0.04602096207026045,0.06024816201755279
0.0,0.0,0.0,-0.1093559207246515,-0.011982026959560632,0.20232854018642488,0.0619562624864024,0.0935577489072141,-0.05025434433785125,-0.1891590338204725
0.0,0.0,0.0,0.21067096492543147,0.08911632551173243,0.04138538321995,0.04425447320457354,0.08083389505583338,-0.012153903929534665,0.04745804941047438
0.0,0.0,0.0,-0.1664461440441387,0.017723414877683478,0.12875452557317857,-0.10621073569097383,-0.06586465523067941,-0.018572257690075478,-0.12150606976724276
0.0,0.0,0.0,0.06995562575768166,0.021717423864203722,-0.5947232847903976,0.17701789281828975,0.2904032526079927,0.0,-0.14102782058857266
0.0,0.0,0.0,0.06352292453858444,-0.000499251123315031,0.04138538321995,0.017701789281828972,-0.08981543895092628,-0.011061418183059613,0.1827639775169333
0.0,0.0,0.0,-0.034575769052647365,0.024712930604093866,-0.08736914235322973,-0.10621073569097395,0.023202321728989617,0.007647400225325174,0.060248162017552676
0.0,0.0,0.0,-0.06030657392903582,0.01922116824762865,-0.18393503653311416,0.1239125249728028,-0.10403621678482158,-0.04670376566180741,0.06496030876752934
0.0,0.0,0.0,-0.11498453429136157,-0.03394907638542185,0.056713302931043374,0.03540357856365795,-0.23426860326366325,0.0009559250281656606,-0.06294081730325313
0.0,0.0,0.0,-0.12784993672955558,0.065651522715926,-0.12568894163096367,-0.256675944586519,0.0703554271782234,0.0576286231265576,-0.09626242646379915
0.0,0.0,0.0,0.1294581120343301,0.06065901148277584,-0.27743534677078036,-0.10621073569097383,0.09505467288973002,0.011197978901369088,-0.018175423178479644
0.0,0.0,0.0,0.1415194268201374,-0.06465302046929622,-0.013795127739983926,-0.11506163033188943,-0.07110388916948324,0.0640469768870986,-0.030628953874845585
0.0,0.0,0.0,0.09086190471974698,0.07139291063404907,-0.021459087595530946,-0.5664572570185271,0.8577374419813393,0.05448772660544196,-0.44395154022989963
0.0,0.0,0.0,-0.049049346795615734,-0.037943085371942076,0.06437726278658959,0.09735984105005835,-0.05239233938804011,-0.012427025366153477,-0.10972570289230277
0.0,0.0,0.0,-0.041008470271744146,0.01897154268597101,-0.18853341244644173,-0.02655268392274235,-0.34129866801351666,0.0004096821549281482,-0.06024816201755279
